0.0 -2.95052166537518 4.5
0.01 -2.950530952123495 4.500009245087232
0.02 -2.950558148968458 4.500036320088102
0.03 -2.9506013154064243 4.500079293655122
0.04 -2.95065737881313 4.5001351075791005
0.05 -2.950722362797765 4.500199803962693
0.06 -2.9507916803580594 4.500268816886103
0.07 -2.9508604683804576 4.5003373052482125
0.08 -2.9509239373143474 4.500400500760809
0.09 -2.950977709459605 4.500454044677236
0.1 -2.951018121147922 4.500494288657482
0.11 -2.951042467858139 4.500518538900537
0.12 -2.951049176510702 4.5005252278433785
0.13 -2.9510378952724405 4.500514003774621
0.14 -2.951009497587935 4.500485735061809
0.15 -2.95096600330121 4.500442431810945
0.16 -2.9509104251980696 4.50038709322347
0.17 -2.9508465537629314 4.500323493368064
0.18 -2.950778696212383 4.5002559213492495
0.19 -2.9507113878700153 4.500188893859961
0.2 -2.9506490947144557 4.5001268588799705
0.21 -2.9505959255709593 4.500073908930715
0.22 -2.9505553710797905 4.500033520971367
0.23 -2.950530084437398 4.50000833789494
0.24 -2.950521716146407 4.500000003833669
0.25 -2.9505308117943296 4.500009062275661
0.26 -2.9505567783576323 4.500034922479468
0.27 -2.950597920829544 4.500075895981755
0.28 -2.95065154721643 4.500129301246374
0.29 -2.9507141362541645 4.500191630816583
0.3 -2.9507815586827904 4.5002587718269185
0.31 -2.95084933971759 4.500326267540101
0.32 -2.950912947617363 4.500389604847357
0.33 -2.9509680911433867 4.50044451057457
0.34 -2.9510110074027933 4.500487238148249
0.35000000000000003 -2.951038721253007 4.500514825868341
0.36 -2.9510492582612464 4.500525308859564
0.37 -2.951041795268448 4.500517868830784
0.38 -2.951016735927609 4.500492909088649
0.39 -2.9509757030968427 4.500452046750184
0.4 -2.950921445469869 4.500398019581232
0.41000000000000003 -2.950857661993807 4.50033451102652
0.42 -2.9507887540078848 4.500265903346663
0.43 -2.9507195210977124 4.5001969748008905
0.44 -2.9506548218150273 4.500132561933385
0.45 -2.9505992241008707 4.500077211678527
0.46 -2.9505566720028296 4.500034849733058
0.47000000000000003 -2.950530194790128 4.500008491150273
0.48 -2.9505216817594384 4.500000016310733
0.49 -2.95053174105462 4.500010030480442
0.5 -2.950559654107329 4.5000378184910526
0.51 -2.95060342946297 4.500081398282826
0.52 -2.950659951545457 4.500137668891811
0.53 -2.950725212138339 4.500202640735005
0.54 -2.9507946057686056 4.500271729494753
0.55 -2.9508632653780382 4.5003400901271915
0.56 -2.9509264120479317 4.500402964909281
0.5700000000000001 -2.9509796922503 4.500456019139038
0.58 -2.9510194780278285 4.500495640011614
0.59 -2.951043109335496 4.500519177993362
0.6 -2.9510490630302706 4.500525115232897
0.61 -2.9510370391054503 4.5005131516210835
